,fold,epoch,total_train_loss,avg_train_loss,total_val_loss,avg_val_loss,val_accuracy,f1_macro,report
10,3,2,13.091553390026093,0.4514328755181411,3.3337939381599426,0.41672424226999283,0.86,0.6318599364680841,"              precision  recall  f1-score  support
0                  0.00    0.00      0.00    16.00
1                  0.84    0.99      0.91   148.00
2                  0.92    0.79      0.85    61.00
accuracy           0.86    0.86      0.86     0.86
macro avg          0.59    0.59      0.59   225.00
weighted avg       0.81    0.86      0.83   225.00"
11,3,3,9.255234763026237,0.31914602631124955,3.1159334145486355,0.38949167681857944,0.86,0.7106558185801801,"              precision  recall  f1-score  support
0                  0.50    0.25      0.33    16.00
1                  0.87    0.96      0.91   148.00
2                  0.91    0.79      0.84    61.00
accuracy           0.86    0.86      0.86     0.86
macro avg          0.76    0.67      0.70   225.00
weighted avg       0.85    0.86      0.85   225.00"
12,3,4,5.538275256752968,0.19097500885355062,3.21496345102787,0.4018704313784838,0.85,0.7245331807440694,"              precision  recall  f1-score  support
0                  0.46    0.38      0.41    16.00
1                  0.87    0.94      0.91   148.00
2                  0.89    0.77      0.82    61.00
accuracy           0.85    0.85      0.85     0.85
macro avg          0.74    0.69      0.71   225.00
weighted avg       0.85    0.85      0.85   225.00"
13,4,1,22.49344837665558,0.7756361509191578,3.581646829843521,0.44770585373044014,0.86,0.6368741867296639,"              precision  recall  f1-score  support
0                  0.00    0.00      0.00    16.00
1                  0.85    0.96      0.90   148.00
2                  0.88    0.84      0.86    61.00
accuracy           0.86    0.86      0.86     0.86
macro avg          0.58    0.60      0.59   225.00
weighted avg       0.80    0.86      0.83   225.00"
14,4,2,13.476981610059738,0.46472350379516336,2.7043369710445404,0.33804212138056755,0.88,0.6580751356852947,"              precision  recall  f1-score  support
0                  0.00    0.00      0.00    16.00
1                  0.87    0.98      0.92   148.00
2                  0.93    0.89      0.91    61.00
accuracy           0.88    0.88      0.88     0.88
macro avg          0.60    0.62      0.61   225.00
weighted avg       0.82    0.88      0.85   225.00"
15,4,3,9.613999262452126,0.33151721594662503,2.243927761912346,0.28049097023904324,0.88,0.6965724603128908,"              precision  recall  f1-score  support
0                  0.60    0.19      0.29    16.00
1                  0.88    0.96      0.92   148.00
2                  0.91    0.87      0.89    61.00
accuracy           0.88    0.88      0.88     0.88
macro avg          0.80    0.67      0.70   225.00
weighted avg       0.87    0.88      0.86   225.00"
16,4,4,5.815809741616249,0.20054516350400858,2.120910745114088,0.265113843139261,0.9,0.7601634679711962,"              precision  recall  f1-score  support
0                  0.70    0.44      0.54     16.0
1                  0.91    0.96      0.93    148.0
2                  0.90    0.87      0.88     61.0
accuracy           0.90    0.90      0.90      0.9
macro avg          0.84    0.76      0.79    225.0
weighted avg       0.89    0.90      0.89    225.0"
17,4,5,3.145168837159872,0.10845409783309903,2.110482770949602,0.26381034636870027,0.89,0.7940036325573945,"              precision  recall  f1-score  support
0                  0.88    0.44      0.58    16.00
1                  0.92    0.95      0.93   148.00
2                  0.83    0.89      0.86    61.00
accuracy           0.89    0.89      0.89     0.89
macro avg          0.88    0.76      0.79   225.00
weighted avg       0.89    0.89      0.89   225.00"
18,5,1,22.016715586185455,0.7591970891788088,3.675796926021576,0.459474615752697,0.85,0.6303479433259961,"              precision  recall  f1-score  support
0                  0.00    0.00      0.00    16.00
1                  0.84    0.97      0.90   148.00
2                  0.89    0.79      0.83    61.00
accuracy           0.85    0.85      0.85     0.85
macro avg          0.58    0.58      0.58   225.00
weighted avg       0.79    0.85      0.82   225.00"
19,5,2,13.264790520071983,0.4574065696576546,3.0649338513612747,0.38311673142015934,0.88,0.6496793852957468,"              precision  recall  f1-score  support
0                  0.00    0.00      0.00    16.00
1                  0.86    0.98      0.91   148.00
2                  0.93    0.85      0.89    61.00
accuracy           0.88    0.88      0.88     0.88
macro avg          0.60    0.61      0.60   225.00
weighted avg       0.82    0.88      0.84   225.00"
20,5,3,10.26044662296772,0.3538085042402662,2.5405156910419464,0.3175644613802433,0.88,0.6743612661611383,"              precision  recall  f1-score  support
0                  1.00    0.06      0.12    16.00
1                  0.86    0.98      0.91   148.00
2                  0.93    0.84      0.88    61.00
accuracy           0.88    0.88      0.88     0.88
macro avg          0.93    0.63      0.64   225.00
weighted avg       0.89    0.88      0.85   225.00"
21,5,4,6.288620609790087,0.21684898654448576,2.5124345403164625,0.3140543175395578,0.87,0.7688095732062356,"              precision  recall  f1-score  support
0                  0.54    0.44      0.48    16.00
1                  0.89    0.93      0.91   148.00
2                  0.88    0.84      0.86    61.00
accuracy           0.87    0.87      0.87     0.87
macro avg          0.77    0.73      0.75   225.00
weighted avg       0.86    0.87      0.86   225.00"
22,5,5,3.5172730162739754,0.12128527642324052,2.82369751855731,0.35296218981966376,0.87,0.8442384981110302,"              precision  recall  f1-score  support
0                  0.55    0.69      0.61    16.00
1                  0.92    0.90      0.91   148.00
2                  0.87    0.85      0.86    61.00
accuracy           0.87    0.87      0.87     0.87
macro avg          0.78    0.81      0.79   225.00
weighted avg       0.88    0.87      0.87   225.00"
